idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
10,1.9149999999999812,1.9149999999999812,5.746053039452363,5.656528456818403,0.08952458263397034,5.744789098401981,5.656528456818403,0.08826064158358804,-7.930546632633366,-22.894986454136813,1,322.5,320.0,1600.0,2.75
11,1.9549999999999803,1.9549999999999803,5.430854705706935,5.054856550220111,0.37599815548682614,5.420312118623837,5.054856550220111,0.36545556840371773,-8.289996037875918,-5.059380415939114,1,330.5,320.0,1600.0,11.55
12,1.9949999999999795,1.9949999999999795,5.08364311433138,5.119452971864311,-0.035809857532939304,5.081860918805594,5.119452971864311,-0.0375920530587166,-8.629083934733952,5.705577749162012,1,319.0,320.0,1600.0,0.0
13,2.034999999999979,2.034999999999979,4.728419673610006,5.394453108805847,-0.6660334351958284,4.730270540905842,5.394453108805847,-0.6641825679000135,-8.946788011733961,3.921161845028549,1,301.4,320.0,1600.0,-20.460000000000026
14,2.074999999999978,2.074999999999978,4.358560642471161,5.3969329489295275,-1.0383723064583705,4.366416064477917,5.3969329489295275,-1.0305168844516004,-9.242129768934896,-6.723935353955075,1,291.0,320.0,1600.0,-31.900000000000002
15,2.114999999999977,2.114999999999977,3.996598364531536,4.9132526209168335,-0.9166542563853,3.9912107250659563,4.9132526209168335,-0.9220418958508674,-9.514180995063205,-16.817934356978157,1,294.4,320.0,1600.0,-28.16000000000003
16,2.1549999999999763,2.1549999999999763,3.6047796071948994,4.1359440125446625,-0.531164405349756,3.6056037718510923,4.1359440125446625,-0.5303402406935618,-9.762070309212188,-19.24763670389992,1,305.1666666666667,320.0,1600.0,-16.31666666666665
17,2.1949999999999754,2.1949999999999754,3.215783802983708,3.412737269301658,-0.1969534663179502,3.2105780642511625,3.412737269301658,-0.20215920505049212,-9.984989651727235,-14.636356039741122,1,314.5,320.0,1600.0,-6.050000000000001
18,2.2349999999999746,2.2349999999999746,2.8023172833315186,2.945556433699822,-0.14323915036831636,2.807147411903556,2.945556433699822,-0.1384090217962637,-10.18220060381918,-8.152318312073875,1,316.0,320.0,1600.0,-4.4
19,2.2749999999999737,2.2749999999999737,2.3956185059125517,2.7076727909497693,-0.3120542850372203,2.3963536673303443,2.7076727909497693,-0.3113191236194268,-10.353040413427534,-4.969691450867724,1,311.2857142857143,320.0,1600.0,-9.585714285714296
20,2.314999999999973,2.314999999999973,1.9773072007274948,2.5084716060772725,-0.5311644053497844,1.9792635854694849,2.5084716060772725,-0.5292080206077969,-10.496927606145501,-6.464689782203962,1,305.1666666666667,320.0,1600.0,-16.31666666666665
21,2.354999999999972,2.354999999999972,1.558641120621303,2.185288721453716,-0.6266476008324275,1.5569654690201393,2.185288721453716,-0.6283232524335745,-10.613367064758052,-10.426240421292345,1,302.5,320.0,1600.0,-19.25
22,2.394999999999971,2.394999999999971,1.1305318300095166,1.6975028079042356,-0.5669709778947265,1.1305656230556094,1.6975028079042356,-0.5669371848486264,-10.701954469144336,-13.542985750274406,1,304.1666666666667,320.0,1600.0,-17.416666666666647
23,2.4349999999999703,2.4349999999999703,0.7127861535692546,1.1281732772125597,-0.4153871236433133,0.7011846464673924,1.1281732772125597,-0.42698863074517135,-10.762379999830031,-13.981339275963665,1,308.4,320.0,1600.0,23.668329844324536
24,2.4749999999999694,2.4749999999999694,0.2723763813983453,0.7020866707993771,-0.4297102894010436,0.26995359138995134,0.7020866707993771,-0.43213307940942514,-10.7944312230769,1.8006863259093366,1,308.0,320.0,1600.0,23.668329844324536
25,2.5149999999999686,2.5149999999999686,-0.15780541091868372,1.1209058961311187,-1.2787113070498037,-0.16198997529686812,1.1209058961311187,-1.2828958714279963,-10.797995092664667,12.765138956131137,1,284.2857142857143,320.0,1600.0,23.668329844324536
26,2.5549999999999677,2.5549999999999677,-0.5904755870902818,1.6584218139754727,-2.2488974010657614,-0.5935059720791188,1.6584218139754727,-2.25192778605458,-10.773059022931662,13.834932758274077,1,257.1666666666667,320.0,1600.0,-25.64358275785565
27,2.594999999999967,2.594999999999967,-1.018455444643223,2.0837362454041384,-3.1021916900473627,-1.0234558268225558,2.0837362454041384,-3.1071920722266952,-10.719711008573146,-3.73863163411717,1,233.28571428571428,320.0,1600.0,-25.64358275785565
28,2.634999999999966,2.634999999999966,-1.4519033587921513,1.5117010796542583,-2.9636044384463958,-1.4507064864311872,1.5117010796542583,-2.9624075660854317,-10.638138788455706,-16.983771820300277,1,237.16666666666666,320.0,1600.0,-25.64358275785565
29,2.674999999999965,2.674999999999965,-1.8764692043199602,0.8073059551490183,-2.683775159468979,-1.8741343742213046,0.8073059551490183,-2.681440329370332,-10.528628072558094,-17.944004808699102,1,245.0,320.0,1600.0,-60.0
30,2.7149999999999643,2.7149999999999643,-2.2939605069514357,-0.007819560490318123,-2.2861409464611313,-2.292629258273502,-0.007819560490318123,-2.2848096977831744,-10.391559872355481,-29.431392020369756,1,256.125,320.0,1600.0,-60.0
31,2.7549999999999635,2.7549999999999635,-2.7003367315185756,-1.5635228072193856,-1.1368139242991901,-2.705097996040575,-1.5635228072193856,-1.1415751888211787,-10.227406994817333,-41.55617626271985,1,288.25,320.0,1600.0,-60.0
