motion,method,samples,detected_rate,truth_err_mean_abs,truth_err_rms,mid3s_truth_err_mean_abs,mid3s_truth_err_rms,obs_err_mean_abs,obs_err_rms,mid3s_obs_err_mean_abs,mid3s_obs_err_rms
sinusoidal,no_prediction,300,1.0,0.3719636026226194,0.8728407796020049,0.225580893337304,0.2562642386611095,0.3716963712759434,0.8731768415088729,0.22525892226167155,0.25629401320978573
sinusoidal,kalman,300,1.0,3.5679544395645904,4.084750311730301,3.5799363754344102,4.096441565521561,3.568120351046723,4.084813007783217,3.580481013236095,4.096633468058323
sinusoidal,sine_decomp,300,0.5966666666666667,10.84785606561431,14.075827745032495,14.977092068783964,17.58300180400367,4.162482454694136,5.11833396410525,5.077466276321186,6.01809341648982
constant_velocity,no_prediction,300,1.0,0.15958842951890356,0.6427218589072669,0.06377200598054704,0.07237515024823751,0.1597196615544822,0.6423523869832496,0.06426557978423716,0.07265051148098109
constant_velocity,kalman,300,1.0,3.54339233927723,4.053327947758734,3.632609681930938,4.1428542011560054,3.543032906281654,4.052908047846631,3.6327824559515465,4.143282783673111
constant_velocity,sine_decomp,300,0.31666666666666665,14.962740734449223,17.352476528561468,17.86306952674771,17.922467364773482,3.1339568548817898,4.196921443141806,nan,nan
constant_accel,no_prediction,300,1.0,0.19421135638061524,0.8239611468604268,0.06538389134751582,0.07493029583745765,0.19405719596564117,0.8236464240922898,0.06580141922890675,0.07500909530594203
constant_accel,kalman,300,1.0,3.5627708435729293,4.080372615184446,3.5818275885438364,4.084251708124702,3.5627583553121047,4.08020741858553,3.581997071928693,4.0840492261275045
constant_accel,sine_decomp,300,0.48,12.632839357138602,15.730295130781393,11.313998271635786,12.977808072246592,3.5195906295381443,4.498093269395105,4.231959306600378,5.09114471637442
