idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
73,4.434999999999928,4.434999999999928,-5.645236880149156,-2.961461720680174,-2.683775159468979,-5.641134892813677,-2.961461720680174,-2.679673172133505,0.9695817636901456,-34.20483945294982,1,245.0,320.0,1600.0,-60.0
74,4.474999999999927,4.474999999999927,-5.599279307844512,-4.387892837679387,-1.211386470165138,-5.602221348016204,-4.387892837679387,-1.214328510336827,0.9753863858152435,-36.57232231358508,1,286.1666666666667,320.0,1600.0,-60.0
75,4.514999999999926,4.514999999999926,-5.563207294302487,-5.89146077300128,0.32825347869879806,-5.563075588462014,-5.89146077300128,0.3283851845392576,0.9811924037005354,-38.354564493917344,1,329.1666666666667,320.0,1600.0,-60.0
76,4.554999999999925,4.554999999999925,-5.523935915558184,-7.462896260291631,1.9389603447334594,-5.523697558689184,-7.462896260291631,1.939198701602436,0.9869997989346965,-39.99135124809507,1,374.1666666666667,320.0,1600.0,-60.0
77,4.594999999999924,4.594999999999924,-5.484974070658296,-9.09697757735401,3.6120035066957143,-5.484087203982205,-9.09697757735401,3.612890373371812,0.9928085526196896,-41.504106895869235,1,421.0,320.0,1600.0,-3.9215902592691467
78,4.634999999999923,4.634999999999923,-5.448964213887223,-10.617100710980594,5.168136497093371,-5.444244470391513,-10.617100710980594,5.172856240589084,0.9986186453674865,-21.547624945870755,1,464.7142857142857,320.0,1600.0,-3.9215902592691467
79,4.6749999999999226,4.6749999999999226,-5.405218500751118,-11.027159721508822,5.621941220757691,-5.404169304753162,-11.027159721508822,5.62299041675567,1.004430057296793,-7.520142521711063,1,477.5,320.0,1600.0,-3.9215902592691467
80,4.714999999999922,4.714999999999922,-5.362111656611432,-11.310661632612291,5.948549976000862,-5.36386165470861,-11.310661632612291,5.94679997790368,1.010242768029778,-6.913412061914354,1,486.7142857142857,320.0,1600.0,60.0
81,4.754999999999921,4.754999999999921,-5.322047916970519,-11.44598074201493,6.12393282504442,-5.3233214687246635,-11.44598074201493,6.122659273290253,1.0160567566888061,10.971313271889887,1,491.6666666666667,320.0,1600.0,60.0
82,4.79499999999992,4.79499999999992,-5.284145590626821,-10.259405079990827,4.975259489364021,-5.282548696113523,-10.259405079990827,4.976856383877305,1.0218720018931737,35.334523904457406,1,459.2857142857143,320.0,1600.0,60.0
83,4.834999999999919,4.834999999999919,-5.232065551374831,-8.782920274025585,3.5508547226507403,-5.241543287052977,-8.782920274025585,3.541376986972608,1.0276884817558534,37.821695653622825,1,419.2857142857143,320.0,1600.0,60.0
84,4.874999999999918,4.874999999999918,-5.197009030658307,-7.231347558084408,2.034338527426087,-5.200305192606727,-7.231347558084408,2.031042365477674,1.0335061738802367,39.51488614532761,1,376.8333333333333,320.0,1600.0,60.0
85,4.914999999999917,4.914999999999917,-5.155940885654019,-5.615490929139077,0.45955004348505213,-5.158834364744827,-5.615490929139077,0.45665656439425106,1.0393250553568898,41.06408965714069,1,332.8333333333333,320.0,1600.0,60.0
86,4.954999999999917,4.954999999999917,-5.12190364198608,-3.940345711749665,-1.1815579302364085,-5.117130756364274,-3.940345711749665,-1.1767850446146042,1.0451451027603105,42.49574499054327,1,287.0,320.0,1600.0,60.0
87,4.994999999999916,4.994999999999916,-5.078756587215224,-2.210397965255887,-2.868358621959345,-5.075194321309705,-2.210397965255887,-2.86479635605383,1.0509662921456921,43.81914934243638,1,239.83333333333334,320.0,1600.0,60.0
88,5.034999999999915,5.034999999999915,-5.029127280812702,-0.42979111268049053,-4.599336168132197,-5.033025014394248,-0.42979111268049053,-4.6032339017137645,1.0567885990456958,45.04249780491962,1,191.28571428571428,320.0,1600.0,60.0
89,5.074999999999914,5.074999999999914,-4.991671660970383,1.3976447766858293,-6.38931643765622,-4.990622791420481,1.3976447766858293,-6.388267568106301,1.0626119984672278,46.173355359015446,1,140.83333333333334,320.0,1600.0,-60.0
