idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
78,4.634999999999923,4.634999999999923,-5.450853906811346,-6.674171609967893,1.223317703156539,-5.444244470391513,-6.674171609967893,1.2299271395763753,0.9986186453674865,39.08051033370538,1,354.1666666666667,320.0,1600.0,60.0
79,4.6749999999999226,4.6749999999999226,-5.403207694186136,-5.074954215487339,-0.32825347869879806,-5.404169304753162,-5.074954215487339,-0.3292150892658299,1.004430057296793,40.66220558799752,1,310.8333333333333,320.0,1600.0,60.0
80,4.714999999999922,4.714999999999922,-5.369653226978045,-3.415193182063582,-1.9544600449144696,-5.36386165470861,-3.415193182063582,-1.9486684726450392,1.010242768029778,42.12423604490013,1,265.4,320.0,1600.0,60.0
81,4.754999999999921,4.754999999999921,-5.32930360374192,-1.6994665807034508,-3.629837023038476,-5.3233214687246635,-1.6994665807034508,-3.6238548880212136,1.0160567566888061,43.475727978734675,1,218.5,320.0,1600.0,29.2405828573438
82,4.79499999999992,4.79499999999992,-5.281506359715337,-0.026275064232359424,-5.255231295482986,-5.282548696113523,-0.026275064232359424,-5.256273631881157,1.0218720018931737,33.0117448030266,1,172.83333333333334,320.0,1600.0,-13.09424755937671
83,4.834999999999919,4.834999999999919,-5.238477196891722,0.9267551430355915,-6.165232339927314,-5.241543287052977,0.9267551430355915,-6.168298430088555,1.0276884817558534,9.642143029194035,1,147.16666666666666,320.0,1600.0,-55.55091474005124
84,4.874999999999918,4.874999999999918,-5.209602202798038,0.8340733374022761,-6.043675540200326,-5.200305192606727,0.8340733374022761,-6.034378530009008,1.0335061738802367,-16.801168633020897,1,150.6,320.0,1600.0,-60.0
85,4.914999999999917,4.914999999999917,-5.16339011778652,-0.28359607969215317,-4.87979403809436,-5.158834364744827,-0.28359607969215317,-4.87523828505266,1.0393250553568898,-32.427229935108876,1,183.4,320.0,1600.0,-60.0
86,4.954999999999917,4.954999999999917,-5.1226702977735386,-1.6711995646452187,-3.451470733128332,-5.117130756364274,-1.6711995646452187,-3.445931191719069,1.0451451027603105,-35.80907229717025,1,223.5,320.0,1600.0,-60.0
87,4.994999999999916,4.994999999999916,-5.07931984970682,-3.146321003839597,-1.9329988458672176,-5.075194321309705,-3.146321003839597,-1.9288733174701065,1.0509662921456921,-37.67221743163946,1,266.0,320.0,1600.0,-60.0
88,5.034999999999915,5.034999999999915,-5.031846658147316,-4.691656964922663,-0.34018969322465864,-5.033025014394248,-4.691656964922663,-0.3413680494715834,1.0567885990456958,-39.36120437292196,1,310.5,320.0,1600.0,-60.0
89,5.074999999999914,5.074999999999914,-4.994783871998038,-6.301617177150172,1.3068333051521392,-4.990622791420481,-6.301617177150172,1.3109943857296855,1.0626119984672278,-40.921618211249985,1,356.5,320.0,1600.0,-60.0
90,5.114999999999913,5.114999999999913,-4.94461251868438,-7.971308316237788,3.0266957975534012,-4.947987609201529,-7.971308316237788,3.0233207070362482,1.0684364648882267,-42.36403428121858,1,404.6,320.0,1600.0,-42.00327567234657
91,5.154999999999912,5.154999999999912,-4.910611053529607,-9.641059107730936,4.730448054201332,-4.905119425582291,-9.641059107730936,4.735939682148654,1.0742619722544575,-36.84417940050683,1,452.4,320.0,1600.0,0.0
92,5.1949999999999115,5.1949999999999115,-4.8656072899676985,-10.859700239076169,5.994092949108477,-4.862018199460791,-10.859700239076169,5.99768203961537,1.0800884939763116,-17.16518658598659,1,488.0,320.0,1600.0,42.17638529430692
93,5.234999999999911,5.234999999999911,-4.813211188418393,-11.072818206152334,6.259607017733941,-4.818683890809662,-11.072818206152334,6.254134315342668,1.0859160029256223,9.456256835048945,1,495.5,320.0,1600.0,60.0
94,5.27499999999991,5.27499999999991,-4.76717131890436,-10.247213457054952,5.480042138150594,-4.775116460697745,-10.247213457054952,5.472096996357209,1.091744471432483,28.849651679921998,1,473.5,320.0,1600.0,60.0
95,5.314999999999909,5.314999999999909,-4.732288298578084,-8.896788032949491,4.164499734371418,-4.731315871311833,-8.896788032949491,4.165472161637666,1.097573871282079,35.506732314076366,1,436.5,320.0,1600.0,60.0
96,5.354999999999908,5.354999999999908,-4.69681286528467,-7.4306098561628,2.733796990878119,-4.687282085978526,-7.4306098561628,2.7433277701842655,1.1034041737115279,37.47194734967137,1,396.4,320.0,1600.0,60.0
97,5.394999999999907,5.394999999999907,-4.649951993053719,-5.892870776716237,1.2429187836625317,-4.64301506918622,-5.892870776716237,1.2498557075300027,1.1092353494067329,39.17816383200787,1,354.7142857142857,320.0,1600.0,60.0
98,5.434999999999906,5.434999999999906,-4.597877266699669,-4.289915417530756,-0.3079618491689189,-4.598514786607223,-4.289915417530756,-0.308599369076461,1.115067368499245,40.75247144533259,1,311.4,320.0,1600.0,60.0
99,5.4749999999999055,5.4749999999999055,-4.559697911718018,-2.6266990658507905,-1.9329988458672176,-4.553781205119986,-2.6266990658507905,-1.9270821392692028,1.120900200563139,42.20767725798412,1,266.0,320.0,1600.0,60.0
100,5.514999999999905,5.514999999999905,-4.501947675119567,-0.9077783855757856,-3.594169289543771,-4.508814292831475,-0.9077783855757856,-3.6010359072556923,1.1267338146119008,43.552860640265905,1,219.5,320.0,1600.0,29.031546048994137
101,5.554999999999904,5.554999999999904,-4.463832352357599,0.7677250805608183,-5.231557432918407,-4.4636140190996505,0.7677250805608183,-5.23133909966046,1.1325681790953284,33.00344390910699,1,173.5,320.0,1600.0,-13.330710346191905
102,5.594999999999903,5.594999999999903,-4.417310773296833,1.7184225668899602,-6.135733340186789,-4.4181803545560845,1.7184225668899602,-6.136602921446041,1.1384032618964446,9.560900485472947,1,148.0,320.0,1600.0,-55.75651189851039
103,5.634999999999902,5.634999999999902,-4.371894865821957,1.6221980832865048,-5.994092949108449,-4.372513271128689,1.6221980832865048,-5.9947113544151875,1.1442390303284267,-16.872738186063025,1,152.0,320.0,1600.0,-60.0
104,5.674999999999901,5.674999999999901,-4.321143938103745,0.5017641183614268,-4.822908056465167,-4.326612742064575,0.5017641183614268,-4.828376860426005,1.1500754511315456,-32.43971343371564,1,185.0,320.0,1600.0,-60.0
105,5.7149999999999,5.7149999999999,-4.282727403824481,-0.8847797791864779,-3.397947624637993,-4.280478741953036,-0.8847797791864779,-3.395698962766545,1.155912490470126,-35.774308665165236,1,225.0,320.0,1600.0,-60.0
106,5.7549999999998995,5.7549999999998995,-4.230208122135053,-2.3585299573330656,-1.8716781648019776,-4.234111246748637,-2.3585299573330656,-1.8755812894155781,1.1617501139295177,-37.63886144286243,1,267.7142857142857,320.0,1600.0,-60.0
107,5.794999999999899,5.794999999999899,-4.189064513214618,-3.9025880029375353,-0.2864765102770832,-4.1875102337944465,-3.9025880029375353,-0.28492223085692103,1.1675882865130855,-39.330338074990095,1,312.0,320.0,1600.0,-60.0
108,5.834999999999898,5.834999999999898,-4.136531863267777,-5.511366643837182,1.3748347805694152,-4.140675681845371,-5.511366643837182,1.3706909619918122,1.173426972639214,-40.89308470239281,1,358.4,320.0,1600.0,-60.0
109,5.874999999999897,5.874999999999897,-4.085424970827148,-7.179965536771953,3.0945405659448113,-4.093607571091618,-7.179965536771953,3.0863579656803495,1.1792661361383303,-42.3376580175428,1,406.5,320.0,1600.0,-40.91335703836639
110,5.914999999999896,5.914999999999896,-4.047856907469139,-8.845366352201495,4.797509444732356,-4.046305883182274,-8.845366352201495,4.799060469019224,1.1851057402499456,-36.404752397512254,1,454.2857142857143,320.0,1600.0,0.0
111,5.954999999999895,5.954999999999895,-3.9932421913173073,-10.040458998412795,6.047216807095481,-3.9987706012490034,-10.040458998412795,6.041688397163796,1.1909457476197136,-16.844891575475454,1,489.5,320.0,1600.0,43.471431818941504
112,5.994999999999894,5.994999999999894,-3.9527998974123193,-10.247788657166822,6.294988759754517,-3.951001709929857,-10.247788657166822,6.296786947236967,1.196786120296508,9.815661602713064,1,496.5,320.0,1600.0,60.0
113,6.034999999999894,6.034999999999894,-3.90709706952336,-9.394742669540113,5.487645600016748,-3.9029991953932126,-9.394742669540113,5.491743474146915,1.2026268197295216,29.251165996489387,1,473.7142857142857,320.0,1600.0,60.0
114,6.074999999999893,6.074999999999893,-3.850028887249721,-8.038275244754342,4.1882463575046245,-3.854763045361814,-8.038275244754342,4.183512199392538,1.2084678067653836,35.59696724280384,1,437.1666666666667,320.0,1600.0,60.0
