idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
12,1.9949999999999795,1.9949999999999795,-5.717715869386495,-1.0192789793800658,-4.698436890006434,-5.717684111524946,-1.0192789793800658,-4.69840513214487,1.4181772388485807,-23.126332346555962,1,188.5,320.0,1600.0,-60.0
13,2.034999999999979,2.034999999999979,-5.653685141802299,-2.3984945856095017,-3.2551905561927867,-5.660951416529606,-2.3984945856095017,-3.262456830920115,1.4184570611946326,-37.681384402913835,1,229.0,320.0,1600.0,-60.0
14,2.074999999999978,2.074999999999978,-5.601251664256523,-3.954451631007038,-1.646800033249491,-5.604207582628966,-3.954451631007038,-1.649755951621927,1.418734183572805,-39.67898518964165,1,274.0,320.0,1600.0,-60.0
15,2.114999999999977,2.114999999999977,-5.547005494065644,-5.576847043197037,0.029841549131390366,-5.54745271788644,-5.576847043197037,0.02939432531059083,1.419008602753127,-41.22352727056271,1,320.8333333333333,320.0,1600.0,-54.291098735963175
16,2.1549999999999763,2.1549999999999763,-5.492433709956117,-7.240605962074817,1.7481722521187066,-5.4906869304940455,-7.240605962074817,1.7499190315807596,1.4192803155352567,-40.46936256002496,1,368.8333333333333,320.0,1600.0,-14.46221934487594
17,2.1949999999999754,2.1949999999999754,-5.433251088511298,-8.718186096421142,3.284935007909837,-5.433910328771224,-8.718186096421142,3.284275767649916,1.4195493187485728,-25.055012155358597,1,411.8333333333333,320.0,1600.0,30.491474940587597
18,2.2349999999999746,2.2349999999999746,-5.380885526654424,-9.263880862528298,3.8829953358738862,-5.377123021163641,-9.263880862528298,3.8867578413646697,1.4198156092522678,1.9147981069926203,1,428.6,320.0,1600.0,60.0
19,2.2749999999999737,2.2749999999999737,-5.323659723214149,-8.707333512239224,3.3836737890250674,-5.320325116242002,-8.707333512239224,3.3870083959972135,1.420079183935436,25.30658030682628,1,414.6,320.0,1600.0,60.0
20,2.314999999999973,2.314999999999973,-5.258081303246939,-7.3913627678140825,2.1332814645671476,-5.263516722700845,-7.3913627678140825,2.1278460451132446,1.4203400397171644,35.2785287737592,1,379.6,320.0,1600.0,60.0
21,2.354999999999972,2.354999999999972,-5.209125667506157,-5.931252983149329,0.7221273156431778,-5.206697949357346,-5.931252983149329,0.7245550337919724,1.4205981735466229,37.3413221389639,1,340.1666666666667,320.0,1600.0,60.0
22,2.394999999999971,2.394999999999971,-5.150407776164457,-4.39844384725062,-0.751963928913824,-5.149868905150108,-4.39844384725062,-0.7514250578994961,1.4208535824031503,39.059532036303764,1,299.0,320.0,1600.0,60.0
23,2.4349999999999703,2.4349999999999703,-5.096596581869846,-2.8000277877174313,-2.296568794152421,-5.093029699137958,-2.8000277877174313,-2.2930019114205322,1.421106263296343,40.642864594219446,1,255.83333333333334,320.0,1600.0,56.343374660457876
24,2.4749999999999694,2.4749999999999694,-5.031644404768798,-1.1522136481591128,-3.879430756609679,-5.036180440498732,-1.1522136481591128,-3.8839667923396064,1.4213562132661417,40.71390268353402,1,211.5,320.0,1600.0,21.432820610771603
25,2.5149999999999686,2.5149999999999686,-4.987067264974371,0.3687577778808101,-5.355825042855173,-4.979321238528061,0.3687577778808101,-5.34807901640886,1.4216034293829152,27.773724278187135,1,170.0,320.0,1600.0,-19.074846144772074
26,2.5549999999999677,2.5549999999999677,-4.922694135137107,1.081518444395234,-6.00421257953235,-4.922452202638148,1.081518444395234,-6.003970647033384,1.4218479087475486,3.9440839003372776,1,151.71428571428572,320.0,1600.0,-57.728312545299495
27,2.594999999999967,2.594999999999967,-4.86563565027069,0.7841705317356638,-5.649806182006358,-4.865573442356552,0.7841705317356638,-5.6497439740922175,1.4220896484915246,-20.72069631305121,1,161.71428571428572,320.0,1600.0,-60.0
28,2.634999999999966,2.634999999999966,-4.810887631501004,-0.4505218613185666,-4.360365770182426,-4.808685067324959,-0.4505218613185666,-4.358163206006395,1.4223286457770083,-34.47973933697354,1,198.0,320.0,1600.0,-60.0
29,2.674999999999965,2.674999999999965,-4.751733643658582,-1.899534382848828,-2.852199260809755,-4.7517871872979525,-1.899534382848828,-2.8522528044491366,1.4225648977969285,-37.18960136417035,1,240.28571428571428,320.0,1600.0,-60.0
30,2.7149999999999643,2.7149999999999643,-4.689142742360843,-3.4270492701572532,-1.2620934722035884,-4.694879912141783,-3.4270492701572532,-1.2678306419845171,1.4227984017750601,-38.93474806586049,1,284.75,320.0,1600.0,-60.0
31,2.7549999999999635,2.7549999999999635,-4.644704057236453,-5.0207022127232594,0.3759981554867977,-4.637963351833129,-5.0207022127232594,0.38273886089012876,1.423029154966106,-40.52792259479284,1,330.5,320.0,1600.0,-60.0
32,2.7949999999999626,2.7949999999999626,-4.581379178508996,-6.675323376363465,2.093944197854455,-4.5810376164578654,-6.675323376363465,2.0942857599056026,1.4232571546557742,-42.000117577063655,1,378.5,320.0,1600.0,-41.371053325089264
33,2.8349999999999618,2.8349999999999618,-4.524638390845723,-8.32920607699495,3.804567686149227,-4.524102816209811,-8.32920607699495,3.805103260785131,1.4234823981608593,-36.26702434435151,1,426.4,320.0,1600.0,-3.7067684644147394
34,2.874999999999961,2.874999999999961,-4.46149954522906,-9.533211944551539,5.071712399322479,-4.467159061389498,-9.533211944551539,5.06605288316203,1.4237048828293197,-18.09305068957307,1,462.0,320.0,1600.0,37.06075924603175
35,2.91499999999996,2.91499999999996,-4.41137366038771,-9.820440853007636,5.409067192619915,-4.41020646240291,-9.820440853007636,5.410234390604728,1.4239246060403556,7.1565472658434555,1,471.5,320.0,1600.0,60.0
36,2.954999999999959,2.954999999999959,-4.356803626274569,-9.098429486040297,4.741625859765719,-4.353245129760241,-9.098429486040297,4.745184356280049,1.4241415652044853,27.609330950898777,1,452.7142857142857,320.0,1600.0,60.0
37,2.9949999999999584,2.9949999999999584,-4.294258282931253,-7.75762222447357,3.463363941542326,-4.296275174074631,-7.75762222447357,3.4613470503989276,1.4243557577636201,35.50043206362795,1,416.8333333333333,320.0,1600.0,60.0
38,3.0349999999999575,3.0349999999999575,-4.244427116913101,-6.290687134980121,2.0462600180670165,-4.239296706060918,-6.290687134980121,2.0513904289192055,1.4245671811911405,37.49618267317805,1,377.1666666666667,320.0,1600.0,60.0
39,3.0749999999999567,3.0749999999999567,-4.185023052645079,-4.751994030539811,0.5669709778947265,-4.182309836534374,-4.751994030539811,0.5696841940054469,1.4247758329919686,39.20135927467903,1,335.8333333333333,320.0,1600.0,60.0
40,3.114999999999956,3.114999999999956,-4.1251530340127545,-3.148150070253816,-0.9770029637589346,-4.125314676409442,-3.148150070253816,-0.9771646061556396,1.4249817107026428,40.773934093304625,1,292.7142857142857,320.0,1600.0,60.0
41,3.154999999999955,3.154999999999955,-4.069618264090252,-1.484112123143559,-2.5855061409467055,-4.068311336698468,-1.484112123143559,-2.5841992135549106,1.4251848118913892,42.22751777947062,1,247.75,320.0,1600.0,51.51519470473503
42,3.194999999999954,3.194999999999954,-4.014299201943288,0.2095643852262259,-4.223863587169518,-4.011299928510436,0.2095643852262259,-4.220864313736655,1.4253851341581918,40.340156980165936,1,201.83333333333334,320.0,1600.0,14.877184846464576
43,3.2349999999999532,3.2349999999999532,-3.955605216975812,1.666336003781893,-5.621941220757719,-3.9542805630496938,1.666336003781893,-5.620616566831586,1.425582675134865,25.312391272969794,1,162.5,320.0,1600.0,-26.30663983797568
44,3.2749999999999524,3.2749999999999524,-3.8958480080410993,2.2575851248422114,-6.153433132883322,-3.897253351614678,2.2575851248422114,-6.154838476456888,1.4257774324851213,0.49584897793946503,1,147.5,320.0,1600.0,-60.0
45,3.3149999999999515,3.3149999999999515,-3.8370201669782773,1.8203850851468781,-5.657405252125159,-3.84021840559664,1.8203850851468781,-5.660603490743512,1.4259694039046422,-23.195701759943496,1,161.5,320.0,1600.0,-60.0
