idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
28,2.634999999999966,2.634999999999966,-4.811253277931115,-8.815426218640505,4.004172940709395,-4.808685067324959,-8.815426218640505,4.006741151315538,1.4223286457770083,33.560016317481725,1,432.0,320.0,1600.0,60.0
29,2.674999999999965,2.674999999999965,-4.754363540199137,-7.34880386600614,2.5944403258069997,-4.7517871872979525,-7.34880386600614,2.5970166787082007,1.4225648977969285,37.93008111301224,1,392.5,320.0,1600.0,60.0
30,2.7149999999999643,2.7149999999999643,-4.6994829857763705,-5.791551517337105,1.0920685315607273,-4.694879912141783,-5.791551517337105,1.0966716051953256,1.4227984017750601,39.661177332100245,1,350.5,320.0,1600.0,60.0
31,2.7549999999999635,2.7549999999999635,-4.635572562919577,-4.170054598015255,-0.46551796490433617,-4.637963351833129,-4.170054598015255,-0.46790875381788055,1.423029154966106,41.20053583749058,1,307.0,320.0,1600.0,60.0
32,2.7949999999999626,2.7949999999999626,-4.577669072560383,-2.4896852398370375,-2.087983832723353,-4.5810376164578654,-2.4896852398370375,-2.0913523766208186,1.4232571546557742,42.62190723526221,1,261.6666666666667,320.0,1600.0,-60.0
33,2.8349999999999618,2.8349999999999618,-4.527265204775148,-0.9687664383032367,-3.5584987664718994,-4.524102816209811,-0.9687664383032367,-3.5553363779065705,1.4234823981608593,16.126721612510792,1,220.5,320.0,1600.0,-60.0
34,2.874999999999961,2.874999999999961,-4.475154920834484,-1.7020579841947394,-2.773096936639746,-4.467159061389498,-1.7020579841947394,-2.765101077194771,1.4237048828293197,-32.65767755432999,1,242.5,320.0,1600.0,-60.0
35,2.91499999999996,2.91499999999996,-4.4078256690014825,-3.1291143619516895,-1.2787113070498037,-4.41020646240291,-3.1291143619516895,-1.2810921004512181,1.4239246060403556,-36.944625672864525,1,284.2857142857143,320.0,1600.0,-60.0
36,2.954999999999959,2.954999999999959,-4.344130639744776,-4.648511604949794,0.3043809652050129,-4.353245129760241,-4.648511604949794,0.29526647518954974,1.4241415652044853,-38.746237386027595,1,328.5,320.0,1600.0,-60.0
37,2.9949999999999584,2.9949999999999584,-4.291763153483458,-6.234981685987278,1.9432185325038063,-4.296275174074631,-6.234981685987278,1.9387065119126419,1.4243557577636201,-40.35466448351131,1,374.2857142857143,320.0,1600.0,-60.0
38,3.0349999999999575,3.0349999999999575,-4.2353016746313585,-7.8829715097895585,3.6476698351582115,-4.239296706060918,-7.8829715097895585,3.6436748037286293,1.4245671811911405,-41.8399849636096,1,422.0,320.0,1600.0,2.3571778322585772
39,3.0749999999999567,3.0749999999999567,-4.182908278671448,-9.396709138619642,5.213800859948208,-4.182309836534374,-9.396709138619642,5.214399302085269,1.4247758329919686,-19.467132608213074,1,466.0,320.0,1600.0,2.3571778322585772
40,3.114999999999956,3.114999999999956,-4.114582263007577,-9.669129938539092,5.5545476755315235,-4.125314676409442,-9.669129938539092,5.543815262129641,1.4249817107026428,-3.7008711004198833,1,475.6,320.0,1600.0,2.3571778322585772
41,3.154999999999955,3.154999999999955,-4.066064767762043,-9.794385010761165,5.728320242999132,-4.068311336698468,-9.794385010761165,5.72607367406269,1.4251848118913892,-2.8707208836399314,1,480.5,320.0,1600.0,60.0
42,3.194999999999954,3.194999999999954,-4.009167163043685,-9.772938312851315,5.7637711498076385,-4.011299928510436,-9.772938312851315,5.76163838434087,1.4253851341581918,14.036226426233831,1,481.5,320.0,1600.0,60.0
43,3.2349999999999532,3.2349999999999532,-3.952436238986735,-8.544148124639547,4.591711885652813,-3.9542805630496938,-8.544148124639547,4.589867561589841,1.425582675134865,35.61094709282305,1,448.5,320.0,1600.0,60.0
44,3.2749999999999524,3.2749999999999524,-3.891029493187972,-7.060546269717804,3.169516776529832,-3.897253351614678,-7.060546269717804,3.1632929181031386,1.4257774324851213,37.972886754393656,1,408.6,320.0,1600.0,60.0
45,3.3149999999999515,3.3149999999999515,-3.8385873594208704,-5.503277375267279,1.6646900158464177,-3.84021840559664,-5.503277375267279,1.6630589696706295,1.4259694039046422,39.65189604934483,1,366.5,320.0,1600.0,60.0
46,3.3549999999999507,3.3549999999999507,-3.7926539151922043,-3.882178497826155,0.08952458263394192,-3.78317583647836,-3.882178497826155,0.09900266134778235,1.4261585871211424,41.19066846044798,1,322.5,320.0,1600.0,60.0
47,3.39499999999995,3.39499999999995,-3.7237493405266946,-2.2021879840973946,-1.521561356429288,-3.7261257558328698,-2.2021879840973946,-1.5239377717354614,1.4263449798944399,42.612751929218476,1,277.5,320.0,1600.0,-60.0
48,3.434999999999949,3.434999999999949,-3.6690166691354875,-0.6816033172922442,-2.98741335184323,-3.669068275322167,-0.6816033172922442,-2.987464958029932,1.4265285800165204,16.12037975363896,1,236.5,320.0,1600.0,-60.0
49,3.474999999999948,3.474999999999948,-3.6086708702050885,-1.4151102384371395,-2.1935606317679515,-3.6120035066959213,-1.4151102384371395,-2.1968932682587763,1.4267093853116029,-32.66495289542738,1,258.7142857142857,320.0,1600.0,-60.0
50,3.5149999999999473,3.5149999999999473,-3.5526618098445226,-2.842469250084508,-0.710192559760003,-3.554931561790191,-2.842469250084508,-0.7124623117056785,1.4268873936362028,-36.95207793540107,1,300.1666666666667,320.0,1600.0,-60.0
51,3.5549999999999464,3.5549999999999464,-3.4968131954057924,-4.36215239750582,0.8653392021000172,-3.497852552526126,-4.36215239750582,0.8642998449796835,1.4270626028791968,-38.75314538691333,1,344.1666666666667,320.0,1600.0,-60.0
52,3.5949999999999456,3.5949999999999456,-3.443794062160407,-5.948886929401813,2.505092867241416,-3.440766590908672,-5.948886929401813,2.5081203384931428,1.4272350109618832,-40.36105071223682,1,390.0,320.0,1600.0,-60.0
53,3.6349999999999447,3.6349999999999447,-3.379193606022625,-7.597121214607974,4.217927608585342,-3.3836737890252753,-7.597121214607974,4.2134474255827,1.4274046158380445,-41.84588837670927,1,438.0,320.0,1600.0,-60.0
54,3.674999999999944,3.674999999999944,-3.325810176726179,-9.302192869762479,5.9763826930362995,-3.3265742590445777,-9.302192869762479,5.975618610717902,1.4275714154940076,-43.21842571858346,1,487.5,320.0,1600.0,-60.0
55,3.714999999999943,3.714999999999943,-3.2717348654693126,-11.05980438709802,7.7880695216286995,-3.2694681132151175,-11.05980438709802,7.7903362738829,1.4277354079487032,-44.487191734299635,1,538.8333333333334,320.0,1600.0,-60.0
56,3.754999999999942,3.754999999999942,-3.2121376097338157,-12.86598349695365,9.65384588721983,-3.2123554638640233,-12.86598349695365,9.653628033089632,1.4278965912537243,-45.66003304106438,1,592.1666666666666,320.0,1600.0,60.0
57,3.7949999999999413,3.7949999999999413,nan,-14.497773380929377,nan,-3.155236423395704,-14.497773380929377,11.342536957533667,1.4280549634933832,-18.23101019682665,0,nan,320.0,1600.0,0.0
58,3.8349999999999405,3.8349999999999405,-3.099014443091818,-14.019829038162102,10.920814595070283,-3.0981111042905423,-14.019829038162102,10.921717933871548,1.4282105227847701,7.395453832386359,1,628.7142857142857,320.0,1600.0,60.0
59,3.8749999999999396,3.8749999999999396,-3.0394360418883366,-13.987374605256333,10.947938563367984,-3.04097961910358,-13.987374605256333,10.946394986152768,1.4283632672778068,12.711845661019051,1,629.5,320.0,1600.0,60.0
60,3.9149999999999388,3.9149999999999388,-2.986548588649299,-12.802728961054886,9.816180372405597,-2.983842080463205,-12.802728961054886,9.818886880591691,1.4285131951553018,34.54202423421862,1,596.8333333333334,320.0,1600.0,60.0
61,3.954999999999938,3.954999999999938,-2.9343863892604247,-11.360057599299951,8.425671210039525,-2.926698601069833,-11.360057599299951,8.43335899823012,1.4286603046330058,36.98439476273881,1,557.0,320.0,1600.0,60.0
62,3.994999999999937,3.994999999999937,-2.8743313376944286,-9.840627915423477,6.966296577729054,-2.8695492936945914,-9.840627915423477,6.9710786217288785,1.428804593959662,38.738128561654015,1,515.5,320.0,1600.0,60.0
63,4.034999999999936,4.034999999999936,-2.8099507516345454,-8.254507511987429,5.444556760352896,-2.812394271177997,-8.254507511987429,5.4421132408094195,1.4289460614170606,40.3459858275179,1,472.5,320.0,1600.0,60.0
64,4.074999999999935,4.074999999999935,-2.763067623074619,-6.606850937287394,3.8437833142127715,-2.755233646428631,-6.606850937287394,3.851617290858769,1.4290847053200877,41.83193127124921,1,427.5,320.0,1600.0,60.0
65,4.1149999999999345,4.1149999999999345,-2.7010906864463493,-4.902313578970706,2.201222892524356,-2.698067532421821,-4.902313578970706,2.2042460465488887,1.4292205240167766,43.205523013561304,1,381.5,320.0,1600.0,60.0
66,4.154999999999934,4.154999999999934,-2.6379028453229694,-3.1451959700763665,0.5072931247534029,-2.6408960421983037,-3.1451959700763665,0.5042999278780655,1.4293535158883564,44.47526451281495,1,334.1666666666667,320.0,1600.0,60.0
67,4.194999999999933,4.194999999999933,-2.5866532768187085,-1.3394734270429618,-1.2471798497757334,-2.583719288862907,-1.3394734270429618,-1.244245861819934,1.4294836793493002,45.64900757308024,1,285.1666666666667,320.0,1600.0,60.0
68,4.234999999999932,4.234999999999932,-2.5238487843426185,0.511179288326197,-3.0350280726688084,-2.5265373855832114,0.511179288326197,-3.037716673909415,1.4296110128473718,46.734010134347635,1,235.16666666666666,320.0,1600.0,-60.0
69,4.274999999999931,4.274999999999931,-2.462916327226253,2.1821620986653447,-4.645078425891597,-2.4693504455882205,2.1821620986653447,-4.651512544253563,1.4297355148636723,18.974876239362867,1,190.0,320.0,1600.0,-60.0
70,4.31499999999993,4.31499999999993,-2.4127575401928425,1.5455960961921458,-3.9583536363849987,-2.4121585821670277,1.5455960961921458,-3.95775467835918,1.4298571839126861,-29.39031572672996,1,209.28571428571428,320.0,1600.0,-60.0
71,4.354999999999929,4.354999999999929,-2.3476453083303284,0.25445278974629415,-2.602098098076624,-2.3549619086674776,0.25445278974629415,-2.609414698413758,1.4299760185423227,-33.597810214568916,1,247.28571428571428,320.0,1600.0,-60.0
72,4.3949999999999285,4.3949999999999285,-2.3002051090783766,-1.1365446113120106,-1.163660497766358,-2.2977605384948285,-1.1365446113120106,-1.161215927182809,1.4300920173339622,-35.643850199110474,1,287.5,320.0,1600.0,-60.0
73,4.434999999999928,4.434999999999928,-2.2401876264669625,-2.604249659121565,0.36406203265460135,-2.240554585110415,-2.604249659121565,0.3636950740111615,1.4302051789024968,-37.48660547626782,1,330.1666666666667,320.0,1600.0,-60.0
74,4.474999999999927,4.474999999999927,-2.1796458063871285,-4.14245172532035,1.9628059189332134,-2.1833441620303042,-4.14245172532035,1.959107563290047,1.4303155018963718,-39.188758732687056,1,374.8333333333333,320.0,1600.0,26.887721123204866
75,4.514999999999926,4.514999999999926,-2.1222944102241286,-5.538083735370356,3.4157893251462212,-2.1261293828239536,-5.538083735370356,3.4119543525463882,1.4304229849976255,-13.748828467528458,1,415.5,320.0,1600.0,26.887721123204866
76,4.554999999999925,4.554999999999925,-2.0648434864095577,-5.177236502944311,3.112393016534753,-2.068910361112867,-5.177236502944311,3.1083261418314407,1.4305276269219305,14.648290888513909,1,407.0,320.0,1600.0,26.887721123204866
77,4.594999999999924,4.594999999999924,-2.013201540618809,-4.548078270159345,2.5348767295405423,-2.0116872105692476,-4.548078270159345,2.536391059590102,1.4306294264186292,16.241263472968438,1,390.8333333333333,320.0,1600.0,60.0
78,4.634999999999923,4.634999999999923,-1.949400072860584,-3.792971483473892,1.8435714106133219,-1.9544600449146508,-3.792971483473892,1.8385114385592374,1.4307283822707724,28.311214484407657,1,371.5,320.0,1600.0,60.0
79,4.6749999999999226,4.6749999999999226,-1.9030744495920544,-2.314880773613663,0.41180632402159745,-1.8972289779186358,-2.314880773613663,0.4176517956950363,1.430824493295157,39.47464122527452,1,331.5,320.0,1600.0,60.0
80,4.714999999999922,4.714999999999922,-1.8386674190245174,-0.6929045808494274,-1.1457628381751022,-1.8399941233974137,-0.6929045808494274,-1.147089542547974,1.4309177583423585,41.25758709017012,1,288.0,320.0,1600.0,60.0
81,4.754999999999921,4.754999999999921,-1.7832473993211977,0.9898495373185456,-2.773096936639746,-1.7827555952124976,0.9898495373185456,-2.772605132531055,1.4310081762967675,42.68069482532301,1,242.5,320.0,1600.0,60.0
82,4.79499999999992,4.79499999999992,-1.7189204925063564,2.7268823747553497,-4.445802867261705,-1.7255135072693466,2.7268823747553497,-4.452395882024689,1.4310957460766223,43.99027642598808,1,195.6,320.0,1600.0,60.0
83,4.834999999999919,4.834999999999919,-1.6747891696415707,4.5140400086189,-6.188829178260477,-1.6682679735160137,4.5140400086189,-6.182307982134915,1.4311804666340406,45.20069110219483,1,146.5,320.0,1600.0,-60.0
84,4.874999999999918,4.874999999999918,-1.6156435356264183,6.129067010796498,-7.744710546422908,-1.611019107941789,6.129067010796498,-7.740086118738276,1.4312623369550523,17.912857429558535,1,102.4,320.0,1600.0,-60.0
